aX,aY,aZ,gX,gY,gZ
0.684,-0.733,-1.696,-60.669,60.608,-5.615
0.620,-0.736,-1.518,-23.010,39.307,-4.517
0.560,-0.732,-1.300,24.963,7.996,-12.817
0.496,-0.724,-0.990,31.006,-2.319,-20.020
0.480,-0.704,-0.908,26.062,-17.822,-31.494
0.412,-0.613,-0.796,23.987,-23.804,-35.156
0.362,-0.564,-0.736,31.921,-34.607,-42.969
0.276,-0.487,-0.599,39.429,-40.649,-47.974
0.245,-0.460,-0.522,44.983,-47.546,-53.833
0.224,-0.440,-0.448,42.664,-61.462,-68.909
0.205,-0.426,-0.353,35.583,-67.444,-77.393
0.207,-0.429,-0.331,17.395,-78.735,-92.651
0.233,-0.458,-0.307,9.033,-83.252,-98.450
0.257,-0.475,-0.308,-2.136,-81.421,-104.187
0.307,-0.530,-0.400,-3.906,-75.195,-104.980
0.334,-0.559,-0.476,-3.235,-70.007,-105.164
0.358,-0.575,-0.544,-4.333,-75.562,-107.605
0.395,-0.633,-0.660,-11.292,-88.501,-112.854
0.432,-0.708,-0.710,-34.241,-130.371,-126.953
0.542,-0.893,-0.766,-42.664,-150.879,-129.578
0.583,-0.959,-0.779,-38.086,-167.419,-119.812
0.595,-1.041,-0.766,-26.611,-162.781,-110.474
0.586,-1.066,-0.751,0.000,-141.174,-91.553
0.575,-1.059,-0.757,8.545,-131.226,-83.374
0.572,-1.031,-0.780,12.146,-124.817,-76.660
0.567,-0.995,-0.807,9.521,-121.887,-68.787
0.533,-0.938,-0.819,6.836,-122.742,-66.772
0.500,-0.910,-0.804,8.423,-123.291,-63.477
0.400,-0.852,-0.747,14.038,-122.864,-62.378
0.354,-0.825,-0.699,20.447,-122.498,-59.448
0.303,-0.742,-0.635,19.653,-124.023,-58.838
0.291,-0.707,-0.615,16.113,-127.991,-60.059
0.285,-0.688,-0.597,3.967,-142.639,-65.857
0.277,-0.675,-0.557,-1.099,-151.123,-69.153
0.273,-0.683,-0.531,-7.996,-166.809,-73.547
0.266,-0.708,-0.462,-9.766,-172.302,-73.059
0.260,-0.720,-0.428,-9.033,-173.584,-69.519
0.241,-0.778,-0.366,-7.568,-170.410,-67.383
0.254,-0.817,-0.338,-6.165,-165.649,-65.308
0.270,-0.863,-0.325,-8.301,-152.954,-60.364
0.293,-0.919,-0.299,-11.963,-147.217,-56.641
0.302,-0.937,-0.287,-22.034,-133.484,-46.936
0.293,-0.952,-0.278,-26.428,-124.512,-41.077
0.275,-0.954,-0.273,-31.860,-103.271,-31.067
0.240,-0.972,-0.269,-33.386,-92.346,-27.588
0.222,-0.984,-0.271,-35.645,-72.021,-20.752
0.175,-0.989,-0.276,-36.499,-61.951,-17.273
0.156,-0.980,-0.287,-37.231,-51.270,-14.465
0.147,-0.967,-0.303,-38.452,-30.457,-11.597
0.168,-0.946,-0.371,-37.659,-21.423,-10.742
0.180,-0.931,-0.413,-31.311,-12.329,-9.460
0.166,-0.885,-0.449,-26.367,-14.893,-10.864
0.150,-0.866,-0.432,-17.578,-34.180,-22.888
0.117,-0.886,-0.344,-16.174,-49.438,-32.043
0.110,-0.935,-0.282,-18.372,-66.467,-40.527
0.104,-0.998,-0.225,-32.410,-98.511,-45.044
0.042,-1.052,-0.106,-41.321,-111.511,-40.710
0.011,-1.062,-0.042,-62.195,-126.953,-30.334
-0.033,-1.093,0.040,-73.669,-128.906,-23.865
-0.084,-1.072,0.044,-87.341,-122.192,-10.986
-0.162,-1.003,0.036,-84.717,-116.394,-8.972
-0.158,-0.973,0.048,-65.247,-103.149,-13.123
-0.119,-0.919,0.104,-54.260,-95.093,-15.869
-0.094,-0.912,0.137,-44.128,-85.571,-18.738
-0.066,-0.926,0.162,-28.992,-63.049,-22.034
-0.030,-0.922,0.170,-24.963,-51.392,-20.691
-0.030,-0.884,0.143,-17.883,-30.823,-18.982
-0.019,-0.825,0.058,-13.000,-24.170,-20.691
-0.005,-0.816,0.020,-2.625,-20.691,-25.696
0.021,-0.829,-0.027,1.953,-23.193,-27.100
0.029,-0.837,-0.038,9.766,-33.569,-26.123
0.013,-0.815,-0.064,13.611,-41.199,-25.940
0.004,-0.808,-0.067,18.066,-50.842,-27.893
0.000,-0.808,-0.061,27.771,-76.538,-36.194
-0.012,-0.843,-0.047,31.921,-92.163,-40.527
-0.023,-0.880,-0.044,37.048,-130.127,-47.668
-0.072,-0.973,-0.033,37.720,-153.076,-50.537
-0.093,-1.002,-0.008,34.729,-200.623,-56.946
-0.112,-1.048,0.113,29.114,-219.116,-59.448
-0.115,-1.063,0.202,23.560,-229.736,-61.096
-0.101,-1.081,0.304,23.865,-215.088,-64.087
-0.018,-1.143,0.496,29.175,-186.340,-63.477
0.049,-1.184,0.545,47.668,-99.243,-55.908
0.195,-1.241,0.465,54.687,-55.725,-49.377
0.253,-1.234,0.372,54.443,-4.944,-34.790
0.307,-1.162,0.210,50.171,0.854,-28.625
0.304,-1.117,0.160,46.143,-1.099,-23.926
0.287,-1.072,0.123,44.373,-10.132,-18.127
0.241,-0.977,0.068,47.485,-11.658,-16.479
0.208,-0.932,0.037,57.617,-5.371,-15.747
0.134,-0.853,-0.045,63.049,-0.305,-17.273
0.103,-0.823,-0.086,74.341,5.066,-25.818
0.055,-0.760,-0.156,78.430,4.211,-32.715
0.023,-0.737,-0.187,80.811,1.282,-41.199
-0.013,-0.724,-0.217,83.679,-7.629,-62.134
-0.094,-0.763,-0.277,84.778,-12.390,-72.632
-0.138,-0.811,-0.303,86.792,-20.447,-87.280
-0.224,-0.894,-0.364,87.769,-24.353,-90.088
-0.261,-0.928,-0.365,87.402,-33.081,-89.416
0.496,-1.260,-0.856,49.744,-91.125,-71.411
0.477,-1.267,-0.843,54.382,-96.802,-52.307
0.357,-1.147,-0.761,61.890,-95.581,-39.673
0.290,-1.066,-0.708,74.951,-90.881,-25.818
0.211,-0.937,-0.616,77.148,-90.332,-26.489
0.204,-0.899,-0.578,75.317,-91.675,-30.579
0.209,-0.873,-0.543,62.500,-97.778,-40.283
0.225,-0.833,-0.481,55.359,-100.220,-42.908
0.233,-0.803,-0.445,47.913,-98.755,-42.603
0.251,-0.720,-0.384,47.607,-93.872,-41.199
0.257,-0.681,-0.368,47.913,-81.787,-39.551
0.267,-0.631,-0.343,46.814,-78.186,-39.612
0.278,-0.615,-0.323,44.067,-76.660,-40.161
0.291,-0.600,-0.307,34.668,-75.439,-41.809
0.313,-0.568,-0.299,30.029,-74.097,-42.053
0.320,-0.548,-0.304,24.658,-68.909,-41.870
0.349,-0.510,-0.322,22.888,-65.491,-42.419
0.364,-0.507,-0.339,16.968,-58.777,-45.532
0.388,-0.537,-0.391,13.672,-56.763,-47.302
0.399,-0.554,-0.411,10.803,-55.664,-48.340
0.408,-0.572,-0.430,4.761,-54.077,-48.889
0.416,-0.616,-0.477,1.221,-52.979,-48.889
0.420,-0.638,-0.506,-6.653,-50.354,-49.561
0.431,-0.687,-0.574,-10.986,-49.377,-50.842
0.437,-0.716,-0.604,-18.555,-46.936,-54.504
0.452,-0.779,-0.656,-20.935,-44.373,-55.725
0.456,-0.805,-0.680,-22.095,-40.344,-56.519
0.452,-0.824,-0.705,-20.874,-30.457,-56.580
0.420,-0.829,-0.746,-18.799,-26.672,-56.274
0.398,-0.822,-0.754,-13.428,-23.560,-57.556
0.357,-0.814,-0.761,-9.399,-23.743,-59.326
0.352,-0.813,-0.758,0.549,-27.405,-61.707
0.331,-0.800,-0.741,4.211,-31.677,-60.364
0.301,-0.771,-0.732,6.653,-37.964,-57.800
0.221,-0.699,-0.677,9.644,-56.458,-56.335
0.182,-0.678,-0.638,10.925,-66.956,-59.570
0.155,-0.666,-0.593,13.550,-87.463,-72.327
0.128,-0.682,-0.490,12.756,-96.924,-79.468
0.120,-0.716,-0.447,7.202,-112.732,-90.393
0.127,-0.797,-0.370,4.028,-117.676,-93.567
0.136,-0.839,-0.341,0.183,-119.263,-95.215
0.170,-0.915,-0.308,0.183,-117.249,-94.849
0.194,-0.956,-0.300,-0.732,-114.807,-94.482
0.213,-1.005,-0.297,-10.437,-113.037,-92.712
0.236,-1.104,-0.275,-17.517,-114.563,-90.088
0.247,-1.150,-0.249,-30.396,-114.502,-79.773
0.264,-1.231,-0.194,-35.034,-109.436,-71.777
0.268,-1.262,-0.171,-38.330,-87.158,-50.781
0.266,-1.290,-0.139,-37.415,-70.190,-38.757
0.261,-1.299,-0.145,-35.706,-49.988,-26.245
0.253,-1.304,-0.172,-30.396,-6.897,0.183
0.227,-1.275,-0.256,-26.978,11.536,13.000
0.208,-1.248,-0.286,-19.836,37.842,35.461
0.146,-1.178,-0.325,-16.602,46.570,45.166
0.112,-1.136,-0.334,-11.047,57.251,59.509
0.077,-1.046,-0.337,-8.789,60.730,63.721
0.072,-1.007,-0.345,-6.592,64.148,66.589
0.073,-0.965,-0.359,-0.183,70.984,70.801
0.069,-0.861,-0.395,4.028,72.021,72.632
0.057,-0.805,-0.409,12.512,62.500,72.754
0.029,-0.707,-0.398,14.832,51.514,69.336
0.014,-0.678,-0.378,14.343,37.659,63.293
0.006,-0.667,-0.351,7.202,5.005,44.373
0.024,-0.705,-0.290,2.014,-11.230,33.020
0.040,-0.741,-0.265,-8.179,-38.208,11.597
0.072,-0.803,-0.218,-10.925,-46.997,2.014
0.097,-0.840,-0.199,-9.644,-52.917,-15.198
0.159,-0.926,-0.185,-6.226,-52.002,-21.301
0.191,-0.964,-0.183,-1.709,-50.476,-25.452
0.217,-0.992,-0.181,7.446,-49.622,-30.457
0.253,-1.011,-0.165,10.742,-51.270,-32.410
0.263,-1.011,-0.152,13.062,-56.763,-35.095
0.266,-1.001,-0.132,12.512,-59.753,-35.461
0.259,-0.977,-0.125,11.047,-64.148,-35.156
0.234,-0.911,-0.118,11.047,-64.697,-35.278
0.220,-0.881,-0.125,11.841,-63.904,-35.767
0.207,-0.851,-0.141,16.113,-60.852,-37.720
0.176,-0.797,-0.192,18.921,-60.425,-39.124
0.163,-0.776,-0.215,24.597,-64.575,-43.091
0.146,-0.751,-0.236,26.855,-69.031,-46.143
0.141,-0.750,-0.234,29.236,-79.529,-53.345
0.135,-0.765,-0.229,29.785,-83.557,-56.213
0.136,-0.774,-0.232,30.640,-86.304,-58.289
0.139,-0.783,-0.235,33.752,-89.905,-59.570
0.152,-0.808,-0.240,35.889,-90.881,-58.716
0.160,-0.820,-0.239,40.588,-91.370,-53.650
0.169,-0.826,-0.235,42.175,-91.003,-49.744
0.168,-0.824,-0.236,44.006,-89.478,-41.199
0.165,-0.822,-0.237,45.227,-88.074,-37.170
0.168,-0.827,-0.238,46.875,-85.815,-33.203
0.171,-0.838,-0.247,50.354,-79.346,-25.208
0.168,-0.857,-0.268,51.514,-76.599,-20.630
0.157,-0.861,-0.264,54.138,-70.435,-9.277
0.083,-0.865,-0.257,55.969,-64.697,-3.540
0.028,-0.856,-0.267,59.937,-49.805,2.319
-0.034,-0.838,-0.317,60.669,-43.213,-0.488
-0.023,-0.865,-0.356,53.040,-38.513,-18.127
0.062,-1.027,-0.446,44.189,-41.504,-29.358
0.116,-1.131,-0.478,33.508,-46.082,-38.818
0.166,-1.239,-0.502,14.160,-49.683,-45.288
0.221,-1.395,-0.540,8.972,-46.326,-41.443
0.222,-1.428,-0.557,5.493,-32.593,-25.696
0.206,-1.447,-0.585,4.700,-24.902,-17.151
0.199,-1.437,-0.597,3.601,-11.108,-1.587
0.179,-1.367,-0.613,3.967,-5.493,5.493
0.161,-1.309,-0.613,5.249,-0.793,11.963
0.138,-1.242,-0.606,10.071,4.883,23.010
0.086,-1.091,-0.571,13.367,5.737,27.039
0.062,-1.010,-0.544,20.203,3.418,30.640
0.021,-0.865,-0.478,22.400,0.549,29.846
0.002,-0.803,-0.448,23.132,-3.235,27.771
-0.016,-0.747,-0.423,20.996,-13.855,20.264
-0.044,-0.657,-0.365,18.433,-20.569,14.954
-0.051,-0.626,-0.332,11.719,-34.302,2.075
-0.053,-0.581,-0.270,8.179,-40.344,-4.883
-0.052,-0.574,-0.239,1.770,-49.683,-18.005
-0.055,-0.584,-0.178,-0.793,-53.040,-23.682
-0.060,-0.595,-0.144,-3.113,-55.237,-28.870
-0.063,-0.611,-0.108,-7.446,-54.077,-39.246
-0.050,-0.669,-0.055,-10.071,-49.561,-44.556
-0.038,-0.704,-0.042,-15.686,-33.325,-52.063
-0.024,-0.789,-0.045,-16.663,-21.912,-54.199
-0.019,-0.842,-0.073,-16.785,7.202,-54.321
-0.029,-0.949,-0.164,-19.592,23.132,-52.429
-0.036,-1.002,-0.220,-25.696,50.598,-49.866
-0.023,-1.101,-0.345,-28.564,58.655,-50.720
-0.008,-1.144,-0.400,-33.813,61.646,-52.673
0.000,-1.183,-0.442,-51.697,57.251,-56.091
-0.019,-1.231,-0.487,-59.082,54.993,-55.725
-0.039,-1.230,-0.498,-63.965,55.664,-51.758
-0.091,-1.204,-0.495,-62.805,56.458,-49.683
-0.120,-1.188,-0.482,-59.387,56.702,-47.546
-0.181,-1.153,-0.425,-58.533,56.335,-47.668
-0.203,-1.129,-0.393,-58.716,56.213,-48.767
-0.222,-1.074,-0.346,-60.913,58.105,-54.321
-0.217,-1.052,-0.333,-61.768,60.364,-57.922
-0.208,-1.035,-0.330,-61.462,65.552,-63.477
-0.204,-1.001,-0.337,-59.937,66.833,-65.125
-0.208,-0.981,-0.336,-55.176,65.125,-68.420
-0.227,-0.952,-0.321,-52.917,62.561,-70.679
-0.240,-0.942,-0.314,-49.561,54.016,-77.515
-0.253,-0.946,-0.290,-48.523,48.096,-82.581
-0.249,-0.967,-0.276,-48.279,41.260,-88.074
-0.240,-0.994,-0.262,-49.744,26.794,-96.008
-0.217,-1.045,-0.234,-50.537,20.691,-97.229
-0.203,-1.065,-0.221,-49.438,13.428,-93.750
-0.185,-1.095,-0.198,-47.119,12.329,-89.111
-0.189,-1.102,-0.192,-38.086,13.855,-76.721
-0.212,-1.091,-0.180,-31.799,15.381,-70.129
-0.227,-1.083,-0.167,-18.188,17.517,-57.434
-0.962,-1.279,-0.341,6.836,63.171,-2.563
-0.968,-1.219,-0.453,-4.883,127.502,36.499
-0.991,-1.104,-0.732,-6.897,156.311,53.650
-0.982,-1.036,-0.872,7.263,176.514,76.904
-0.901,-0.838,-0.954,20.203,162.659,79.956
-0.840,-0.753,-0.877,31.555,136.658,77.148
-0.776,-0.698,-0.744,40.710,73.303,62.927
-0.678,-0.660,-0.426,38.818,45.410,56.091
-0.648,-0.657,-0.269,28.564,5.920,48.279
-0.596,-0.637,0.014,20.325,-3.418,47.058
-0.574,-0.620,0.101,0.854,-3.418,47.729
-0.545,-0.598,0.148,-8.545,2.380,48.157
-0.532,-0.614,0.131,-17.273,9.827,48.096
-0.518,-0.635,0.111,-29.541,24.292,50.171
-0.500,-0.661,0.066,-32.593,32.349,53.406
-0.498,-0.662,0.033,-33.142,53.406,62.256
-0.548,-0.695,-0.062,-32.654,65.674,66.223
-0.600,-0.733,-0.124,-32.104,77.332,68.115
-0.645,-0.779,-0.187,-30.823,93.506,61.829
-0.690,-0.910,-0.309,-32.227,96.741,55.176
-0.701,-0.982,-0.355,-38.879,95.215,43.945
-0.728,-1.123,-0.427,-42.725,94.360,41.199
-0.740,-1.177,-0.452,-42.480,99.670,41.687
-0.713,-1.187,-0.479,-36.194,106.750,44.067
-0.686,-1.168,-0.501,-27.527,116.272,47.363
-0.627,-1.117,-0.536,-6.470,133.606,56.519
-0.598,-1.073,-0.528,5.554,137.878,60.852
-0.567,-1.024,-0.506,27.466,135.315,65.491
-0.509,-0.936,-0.426,34.668,128.113,65.918
-0.479,-0.898,-0.364,36.377,103.516,63.782
-0.409,-0.857,-0.209,30.029,87.402,61.768
-0.377,-0.840,-0.123,18.982,70.251,59.937
-0.354,-0.816,-0.047,-12.390,38.879,56.274
-0.337,-0.770,0.053,-28.564,27.466,54.138
-0.335,-0.756,0.082,-50.354,18.494,50.110
-0.333,-0.766,0.109,-54.687,21.423,49.011
-0.342,-0.777,0.115,-52.490,38.147,51.575
-0.375,-0.790,0.123,-47.180,50.537,54.016
-0.398,-0.821,0.117,-40.100,64.270,55.847
-0.421,-0.860,0.106,-25.818,87.952,58.350
-0.454,-0.904,0.074,-22.339,95.459,59.021
-0.467,-0.916,0.052,-21.423,100.159,55.908
-0.475,-0.935,0.024,-20.569,98.145,52.246
-0.474,-0.938,0.030,-14.343,90.759,43.213
-0.450,-0.957,0.068,-10.071,89.050,39.124
-0.425,-0.970,0.085,-5.493,89.966,36.438
-0.392,-0.978,0.089,3.906,96.252,32.776
-0.277,-1.006,0.079,7.812,96.436,30.396
-0.198,-1.024,0.087,10.315,83.496,26.123
-0.036,-1.048,0.160,10.376,73.181,25.574
0.031,-1.047,0.214,11.414,64.758,26.550
0.082,-1.045,0.272,18.616,62.012,33.020
0.128,-1.036,0.363,22.644,68.604,38.086
0.137,-1.024,0.369,25.330,90.515,48.584
0.144,-0.984,0.321,23.865,100.037,52.551
0.150,-0.959,0.287,21.240,106.934,54.810
0.160,-0.940,0.248,15.320,113.953,54.565
0.196,-0.915,0.156,12.756,114.807,53.650
0.215,-0.911,0.115,10.498,112.122,53.955
0.242,-0.902,0.056,11.597,109.070,55.969
0.250,-0.896,0.041,13.428,104.614,58.899
0.253,-0.894,0.036,16.235,91.919,64.087
0.242,-0.890,0.034,16.418,83.984,65.552
0.226,-0.886,0.033,15.198,64.575,62.927
0.214,-0.894,0.045,14.221,53.711,58.350
0.222,-0.915,0.062,12.451,43.152,52.979
0.228,-0.939,0.081,8.972,26.489,44.189
0.220,-0.955,0.114,9.460,21.240,41.565
0.211,-0.949,0.129,14.038,17.090,37.231
0.198,-0.938,0.146,16.785,17.395,34.668
0.197,-0.931,0.142,19.409,17.822,31.982
0.197,-0.921,0.135,22.522,15.564,25.940
0.201,-0.917,0.118,22.339,12.634,22.095
0.211,-0.924,0.107,19.714,5.127,13.428
0.229,-0.944,0.081,18.127,1.770,10.010
0.230,-0.960,0.068,18.311,-1.892,6.470
0.244,-0.986,0.065,20.325,-2.075,6.775
0.248,-0.993,0.057,22.217,-0.549,8.423
0.244,-0.993,0.032,24.414,4.700,13.245
0.242,-0.982,-0.039,25.635,5.188,14.465
0.253,-0.975,-0.063,27.222,-3.113,12.024
0.301,-0.997,-0.082,26.062,-10.925,8.972
0.336,-1.018,-0.077,23.743,-20.081,6.287
0.374,-1.040,-0.061,17.517,-35.034,7.629
0.415,-1.065,-0.029,15.320,-38.086,13.184
0.401,-1.049,-0.010,17.883,-36.438,29.175
0.339,-0.984,0.043,20.203,-32.898,36.377
0.305,-0.956,0.055,20.630,-28.137,41.992
0.268,-0.922,0.060,16.541,-19.592,49.194
0.199,-0.840,0.088,13.428,-16.174,50.354
0.172,-0.807,0.098,4.578,-4.761,48.096
0.139,-0.759,0.079,0.366,3.845,45.349
0.137,-0.742,0.052,-4.272,24.292,36.438
0.167,-0.764,-0.027,-4.089,33.630,30.090
0.196,-0.791,-0.062,-2.441,40.649,23.315
0.232,-0.824,-0.083,0.671,47.363,9.827
0.324,-0.935,-0.093,0.977,48.950,4.639
0.380,-0.996,-0.094,1.831,52.063,1.160
0.472,-1.055,-0.106,2.869,53.711,2.747
0.507,-1.058,-0.116,4.456,55.176,4.822
0.537,-1.051,-0.121,8.911,55.542,7.629
0.574,-1.011,-0.130,10.925,54.565,8.972
0.579,-0.974,-0.139,13.550,49.377,12.085
0.572,-0.885,-0.144,14.160,44.800,13.245
0.564,-0.844,-0.141,14.587,39.124,13.794
0.556,-0.808,-0.137,14.465,24.414,13.367
0.534,-0.749,-0.118,13.123,15.564,12.207
0.518,-0.726,-0.102,8.484,-1.099,8.423
0.484,-0.707,-0.076,5.737,-7.690,6.592
0.466,-0.707,-0.065,0.854,-16.235,3.052
0.422,-0.719,-0.065,-0.549,-17.944,0.671
0.409,-0.734,-0.074,-0.793,-18.494,-2.441
0.406,-0.766,-0.081,-1.221,-20.020,-9.705
0.417,-0.866,-0.090,-2.563,-21.790,-12.573
0.421,-0.916,-0.091,-5.981,-24.902,-15.076
0.438,-1.021,-0.095,-7.080,-24.231,-15.442
0.446,-1.071,-0.102,-8.179,-18.677,-14.038
0.443,-1.136,-0.132,-8.484,-15.381,-12.390
0.438,-1.150,-0.150,-8.423,-12.512,-10.742
0.431,-1.156,-0.163,-6.165,-7.263,-8.057
0.416,-1.155,-0.178,-4.272,-4.517,-6.897
0.403,-1.146,-0.186,-0.610,-0.488,-4.272
0.371,-1.109,-0.204,0.732,-0.122,-3.235
0.358,-1.087,-0.207,1.709,-5.005,-2.747
0.332,-1.040,-0.192,0.977,-9.949,-3.113
0.319,-1.012,-0.174,0.000,-15.259,-3.784
0.303,-0.985,-0.155,-2.075,-24.109,-5.371
0.269,-0.932,-0.118,-2.747,-27.344,-5.920
0.250,-0.907,-0.103,-3.540,-33.081,-7.446
0.217,-0.871,-0.077,-3.235,-36.804,-8.972
0.204,-0.856,-0.052,-2.686,-46.631,-12.878
0.175,-0.849,0.018,-3.784,-50.537,-15.320
0.165,-0.855,0.043,-8.423,-52.917,-21.729
0.198,-0.878,0.074,-10.986,-52.734,-25.757
0.247,-0.909,0.090,-13.123,-52.185,-29.724
0.295,-0.948,0.104,-14.343,-47.974,-29.785
0.312,-0.970,0.122,-13.855,-43.091,-23.804
0.280,-0.941,0.122,-12.817,-26.245,-8.362
0.216,-0.874,0.074,-12.024,-16.479,-3.662
0.196,-0.861,0.023,-10.681,-3.967,-2.686
0.167,-0.875,-0.097,-12.390,-4.517,-5.310
0.167,-0.899,-0.144,-16.113,-10.681,-10.193
0.182,-0.932,-0.169,-23.743,-30.457,-24.719
0.250,-1.049,-0.157,-23.804,-36.560,-31.555
0.289,-1.120,-0.140,-15.442,-32.532,-35.034
0.358,-1.225,-0.122,-9.705,-25.024,-31.189
0.389,-1.243,-0.132,0.061,-9.521,-18.311
0.421,-1.212,-0.180,3.540,-4.944,-12.085
0.418,-1.170,-0.191,6.470,-3.357,-6.653
0.405,-1.119,-0.189,12.756,-4.944,1.831
0.681,-1.574,-0.619,-18.127,-39.368,-80.444
0.712,-1.570,-0.598,-13.977,-70.251,-51.331
0.632,-1.393,-0.475,-1.282,-75.623,-29.053
0.532,-1.230,-0.385,34.241,-71.167,14.771
0.313,-0.903,-0.234,51.086,-67.505,29.114
0.228,-0.769,-0.174,64.209,-67.871,37.354
0.161,-0.663,-0.114,70.740,-81.482,37.659
0.081,-0.505,-0.010,65.674,-90.393,31.616
0.056,-0.444,0.022,49.805,-104.004,14.587
0.030,-0.352,0.068,42.847,-107.544,5.188
0.019,-0.341,0.074,37.659,-108.582,-4.517
0.007,-0.338,0.070,32.593,-107.849,-20.691
-0.030,-0.319,0.058,31.921,-106.995,-27.771
-0.060,-0.320,0.046,32.043,-104.309,-45.898
-0.129,-0.388,0.015,32.532,-103.699,-57.190
-0.162,-0.454,0.001,34.058,-103.882,-82.703
-0.173,-0.686,-0.032,34.180,-101.929,-98.755
-0.128,-0.869,-0.098,30.579,-97.717,-117.493
0.032,-1.332,-0.382,0.854,-98.816,-161.438
0.153,-1.623,-0.507,-21.667,-113.647,-184.326
0.308,-1.951,-0.575,-53.711,-161.682,-203.186
0.592,-2.434,-0.576,-54.810,-183.411,-184.570
0.649,-2.450,-0.516,-29.297,-195.312,-96.863
0.523,-2.064,-0.366,-8.850,-179.016,-43.213
0.371,-1.779,-0.312,34.119,-121.094,46.448
0.075,-1.264,-0.302,55.908,-94.849,73.303
-0.021,-1.069,-0.312,76.355,-79.956,88.074
-0.074,-0.908,-0.301,98.877,-83.191,91.980
-0.135,-0.668,-0.273,98.938,-93.140,84.351
-0.158,-0.573,-0.262,83.496,-120.605,58.899
-0.186,-0.445,-0.240,71.960,-136.414,43.945
-0.186,-0.417,-0.231,51.819,-167.480,16.968
-0.178,-0.399,-0.209,45.471,-181.519,7.568
-0.181,-0.392,-0.183,41.626,-194.031,1.465
-0.189,-0.377,-0.149,38.147,-214.600,-3.723
-0.233,-0.338,-0.069,36.804,-222.839,-4.150
-0.274,-0.313,-0.023,33.936,-235.107,-2.808
-0.409,-0.240,0.095,32.410,-238.098,-2.441
-0.514,-0.215,0.170,28.931,-229.675,-9.094
-0.789,-0.222,0.354,29.419,-210.876,-20.813
-0.910,-0.272,0.416,36.438,-122.742,-78.979
-0.846,-0.646,0.251,30.029,-60.242,-129.456
-0.529,-1.182,-0.033,2.258,-2.625,-193.420
-0.027,-2.099,-0.450,-104.248,25.879,-305.237
1.131,-3.890,-1.167,-143.005,-18.860,-299.255
1.528,-4.000,-1.326,-157.532,-123.413,-153.564
1.430,-3.373,-1.309,-136.841,-139.343,-66.589
1.103,-2.898,-1.015,-27.588,-92.224,61.157
0.558,-2.007,-0.290,35.217,-39.917,100.830
0.375,-1.638,-0.159,83.008,17.029,129.211
0.250,-1.322,-0.155,115.723,93.567,160.034
0.106,-0.828,-0.276,110.779,105.469,162.842
0.056,-0.622,-0.340,85.449,85.510,148.437
-0.031,-0.303,-0.374,69.580,57.983,134.094
-0.049,-0.201,-0.320,54.626,24.414,117.004
-0.047,-0.128,-0.235,31.311,-35.095,82.764
-0.039,-0.040,-0.072,22.156,-53.650,68.115
-0.049,-0.011,-0.008,9.521,-71.350,45.532
-0.068,0.041,0.107,5.066,-73.059,36.011
-0.070,0.061,0.150,-3.479,-63.965,18.372
-0.058,0.086,0.184,-7.446,-55.176,10.742
-0.050,0.090,0.178,-10.376,-45.105,4.028
-0.047,0.090,0.161,-11.353,-25.208,-6.531
-0.079,0.101,0.109,-10.498,-16.602,-11.169
-0.125,0.108,0.084,-12.207,-4.211,-22.888
-0.275,0.117,0.034,-14.771,-0.977,-32.227
-0.372,0.106,0.012,-19.226,5.676,-67.932
-0.583,-0.072,-0.064,-19.165,16.052,-98.694
-0.655,-0.276,-0.169,-17.822,32.898,-138.428
-0.674,-0.597,-0.323,-29.480,65.002,-234.924
-0.437,-1.770,-0.727,-47.607,63.904,-280.762
-0.131,-2.547,-0.899,-82.397,-4.028,-316.833
0.564,-3.529,-0.960,-85.327,-63.232,-286.255
0.730,-3.422,-0.893,-80.078,-159.485,-160.461
0.725,-2.914,-0.651,-71.228,-175.110,-107.605
0.721,-2.784,-0.468,-20.630,-137.024,-36.377
0.642,-2.515,-0.287,5.005,-94.849,0.488
0.475,-2.280,-0.362,21.729,-52.795,41.077
0.266,-1.988,-0.464,39.429,-7.507,110.168
-0.059,-1.429,-0.546,48.035,-5.310,129.822
-0.143,-1.215,-0.539,66.589,-25.269,138.306
-0.191,-0.899,-0.436,69.275,-43.884,131.226
-0.188,-0.780,-0.363,54.138,-86.365,106.079
-0.166,-0.612,-0.219,42.175,-106.995,91.675
-0.142,-0.551,-0.138,31.372,-123.840,78.064
-0.115,-0.494,-0.059,16.113,-137.451,58.655
-0.077,-0.390,0.063,10.620,-134.216,53.528
-0.072,-0.349,0.106,3.845,-115.234,48.828
-0.080,-0.276,0.174,3.174,-102.356,48.401
-0.100,-0.235,0.202,6.958,-73.242,51.208
-0.159,-0.135,0.244,9.949,-57.556,52.734
-0.201,-0.090,0.253,11.475,-41.260,52.551
-0.254,-0.055,0.246,8.728,-9.094,44.983
-0.386,-0.004,0.178,5.493,4.028,36.682
-0.463,0.009,0.127,-2.441,18.250,5.371
-0.622,0.005,0.027,-6.592,19.104,-19.409
-0.691,-0.025,0.002,-11.597,18.494,-51.514
-0.758,-0.126,-0.022,-23.071,32.410,-140.381
-0.868,-0.591,-0.197,-26.978,50.293,-193.481
-0.889,-0.967,-0.358,-36.560,84.351,-301.453
-0.732,-2.007,-0.612,-43.701,87.708,-342.529
-0.526,-2.534,-0.639,-46.875,58.777,-363.281
-0.042,-2.972,-0.497,-42.236,34.363,-342.163
